,Unnamed: 0,Unnamed: 0.1,Customer,Agent,Created Date,Close Date,Duration,SalesAgentEmailID_boris@piedpiper.com,SalesAgentEmailID_cassey@piedpiper.com,SalesAgentEmailID_cecily@piedpiper.com,SalesAgentEmailID_corliss@piedpiper.com,SalesAgentEmailID_daniell@piedpiper.com,SalesAgentEmailID_darcel@piedpiper.com,SalesAgentEmailID_donn@piedpiper.com,SalesAgentEmailID_elease@piedpiper.com,SalesAgentEmailID_garret@piedpiper.com,SalesAgentEmailID_gladys@piedpiper.com,SalesAgentEmailID_hayden@piedpiper.com,SalesAgentEmailID_james@piedpiper.com,SalesAgentEmailID_jonathan@piedpiper.com,SalesAgentEmailID_kami@piedpiper.com,SalesAgentEmailID_kary@piedpiper.com,SalesAgentEmailID_lajuana@piedpiper.com,SalesAgentEmailID_markita@piedpiper.com,SalesAgentEmailID_marty@piedpiper.com,SalesAgentEmailID_maureen@piedpiper.com,SalesAgentEmailID_moses@piedpiper.com,SalesAgentEmailID_niesha@piedpiper.com,SalesAgentEmailID_reed@piedpiper.com,SalesAgentEmailID_rosalina@piedpiper.com,SalesAgentEmailID_rosie@piedpiper.com,SalesAgentEmailID_versie@piedpiper.com,SalesAgentEmailID_vicki@piedpiper.com,SalesAgentEmailID_violet@piedpiper.com,SalesAgentEmailID_wilburn@piedpiper.com,SalesAgentEmailID_zane@piedpiper.com,ContactEmailID_antionette@bluthcompany.com,ContactEmailID_ashlie@sonron.com,ContactEmailID_belinda@finjob.com,ContactEmailID_benny@treequote.com,ContactEmailID_bryan@bioholding.com,ContactEmailID_candice@stanredtax.com,ContactEmailID_cassy@bioplex.com,ContactEmailID_claribel@goodsilron.com,ContactEmailID_corrinne@isdom.com,ContactEmailID_crista@rundofase.com,ContactEmailID_cuc@acmecorporation.com,ContactEmailID_danilo@betasoloin.com,ContactEmailID_darrel@rangreen.com,ContactEmailID_darryl@lexiqvolax.com,ContactEmailID_darwin@dambase.com,ContactEmailID_deanne@plusstrip.com,ContactEmailID_delila@konex.com,ContactEmailID_edison@scottech.com,ContactEmailID_eleonore@donware.com,ContactEmailID_elisa@warephase.com,ContactEmailID_faviola@cancity.com,ContactEmailID_garfield@nam-zim.com,ContactEmailID_gaylord@faxquote.com,ContactEmailID_genie@betatech.com,ContactEmailID_gertrude@massivedynamic.com,ContactEmailID_golda@condax.com,ContactEmailID_gordon@scotfind.com,ContactEmailID_hai@thenewyorkinquirer.com,ContactEmailID_halley@labdrill.com,ContactEmailID_hsiu@fasehatice.com,ContactEmailID_israel@zumgoity.com,ContactEmailID_ivana@konmatfix.com,ContactEmailID_ivory@conecom.com,ContactEmailID_jackie@doncon.com,ContactEmailID_juliette@hottechi.com,ContactEmailID_junko@streethex.com,ContactEmailID_justine@codehow.com,ContactEmailID_karole@gencopuraoliveoilcompany.com,ContactEmailID_kelli@golddex.com,ContactEmailID_kelly@ron-tech.com,ContactEmailID_kenton@kan-code.com,ContactEmailID_kristle@dontechi.com,ContactEmailID_krystle@gekko&co.com,ContactEmailID_laveta@zoomit.com,ContactEmailID_lavone@green-plus.com,ContactEmailID_lavonia@vehementcapitalpartners.com,ContactEmailID_loise@mathtouch.com,ContactEmailID_malissa@donquadtech.com,ContactEmailID_maren@rantouch.com,ContactEmailID_margarito@bubbagump.com,ContactEmailID_maxie@sunnamplex.com,ContactEmailID_mellie@finhigh.com,ContactEmailID_mirta@iselectrics.com,ContactEmailID_monte@kinnamplus.com,ContactEmailID_natisha@groovestreet.com,ContactEmailID_nedra@ontomedia.com,ContactEmailID_nelia@dalttechnology.com,ContactEmailID_orpha@umbrellacorporation.com,ContactEmailID_palmira@inity.com,ContactEmailID_paola@opentech.com,ContactEmailID_pedro@newex.com,ContactEmailID_riley@blackzim.com,ContactEmailID_robbie@cheers.com,ContactEmailID_rosalyn@zencorporation.com,ContactEmailID_rosanne@y-corporation.com,ContactEmailID_salina@gogozoom.com,ContactEmailID_shella@zotware.com,ContactEmailID_shemeka@xx-holding.com,ContactEmailID_sherman@toughzap.com,ContactEmailID_somer@ganjaflex.com,ContactEmailID_tambra@singletechno.com,ContactEmailID_tanja@domzoom.com,ContactEmailID_terry@plussunin.com,ContactEmailID_titus@plexzap.com,ContactEmailID_tyron@hatfan.com,ContactEmailID_ursula@sumace.com,ContactEmailID_vanessa@xx-zobam.com,ContactEmailID_vella@yearin.com,ContactEmailID_verna@statholdings.com,ContactEmailID_williemae@zathunicon.com,ContactEmailID_winston@j-texon.com,ContactEmailID_ying@funholding.com,ContactEmailID_yolando@globexcorporation.com,ContactEmailID_zulema@silis.com,Product_GTX Basic,Product_GTX Plus Basic,Product_GTX Plus Pro,Product_GTXPro,Product_MG Advanced,Product_MG Special,Close_Value,Stage,Label
1709,1709,1709,Xx-holding,James Ascencio,2017-03-12,2017-06-02,82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5569.0,Won,1
1711,1711,1711,Betatech,Jonathan Berthelot,2017-03-12,2017-08-25,166,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,519.0,Won,1
1714,1714,1714,Ontomedia,Cassey Cress,2017-03-13,2017-11-11,243,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5021.0,Won,1
1717,1717,1717,Codehow,Darcel Schlecht,2017-03-13,2017-07-10,119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5820.0,Won,1
1718,1718,1718,Zencorporation,Boris Faz,2017-03-13,2017-04-10,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,560.0,Won,1
1719,1719,1719,Finhigh,Darcel Schlecht,2017-03-13,2017-04-22,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,984.0,Won,1
1720,1720,1720,Funholding,Darcel Schlecht,2017-03-13,2017-08-13,153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,526.0,Won,1
1722,1722,1722,Dontechi,Cecily Lampkin,2017-03-13,2017-10-23,224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59.0,Won,1
1723,1723,1723,Ganjaflex,Corliss Cosme,2017-03-13,2017-11-09,241,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1540.0,Lost,0
1725,1725,1725,Mathtouch,Reed Clapper,2017-03-13,2017-10-17,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,492.0,Lost,0
1727,1727,1727,Umbrella Corporation,Boris Faz,2017-03-13,2017-10-08,209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3393.0,Lost,0
1729,1729,1729,Konex,Rosalina Dieter,2017-03-13,2017-12-27,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.0,Won,1
1730,1730,1730,Hottechi,Vicki Laflamme,2017-03-13,2017-10-19,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,651.0,Won,1
1732,1732,1732,Condax,Zane Levy,2017-03-13,2017-03-27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1129.0,Won,1
1733,1733,1733,Hatfan,Zane Levy,2017-03-13,2017-05-15,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5388.0,Won,1
1735,1735,1735,Bubba Gump,Donn Cantrell,2017-03-14,2017-11-03,234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3284.0,Lost,0
1736,1736,1736,Hottechi,Gladys Colclough,2017-03-14,2017-08-28,167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5169.0,Lost,0
1737,1737,1737,Zoomit,Kami Bicknell,2017-03-14,2017-06-22,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,597.0,Won,1
1741,1741,1741,Kan-code,Garret Kinder,2017-03-14,2017-09-16,186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,566.0,Won,1
1744,1744,1744,Mathtouch,Reed Clapper,2017-03-14,2017-04-08,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4252.0,Won,1
1745,1745,1745,dambase,Lajuana Vencill,2017-03-14,2017-07-24,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1215.0,Won,1
1746,1746,1746,Zathunicon,Donn Cantrell,2017-03-14,2017-08-18,157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1231.0,Won,1
1747,1747,1747,Condax,Gladys Colclough,2017-03-14,2017-07-17,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5138.0,Won,1
1748,1748,1748,Finhigh,Lajuana Vencill,2017-03-14,2017-05-16,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,300.0,Lost,0
1749,1749,1749,Globex Corporation,Versie Hillebrand,2017-03-15,2017-12-12,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,49.0,Lost,0
1751,1751,1751,Doncon,Kary Hendrixson,2017-03-15,2017-08-30,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57.0,Lost,0
1752,1752,1752,Betatech,Gladys Colclough,2017-03-15,2017-04-24,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,560.0,Won,1
1754,1754,1754,Rangreen,Lajuana Vencill,2017-03-15,2017-04-01,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,590.0,Lost,0
1755,1755,1755,Warephase,Darcel Schlecht,2017-03-15,2017-05-18,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5033.0,Won,1
1757,1757,1757,Isdom,Jonathan Berthelot,2017-03-15,2017-04-08,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,834.0,Won,1
1758,1758,1758,Zathunicon,Corliss Cosme,2017-03-15,2017-07-19,126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4667.0,Lost,0
1760,1760,1760,Finjob,Vicki Laflamme,2017-03-15,2017-11-24,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0,Lost,0
1761,1761,1761,Ron-tech,Darcel Schlecht,2017-03-15,2017-12-15,275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1300.0,Won,1
1768,1768,1768,The New York Inquirer,Donn Cantrell,2017-03-16,2017-10-21,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1158.0,Won,1
1769,1769,1769,Dalttechnology,Zane Levy,2017-03-16,2017-06-12,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5113.0,Won,1
1770,1770,1770,Betatech,Gladys Colclough,2017-03-16,2017-08-10,147,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,532.0,Won,1
1771,1771,1771,Faxquote,Kami Bicknell,2017-03-16,2017-03-20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1026.0,Lost,0
1773,1773,1773,Inity,Lajuana Vencill,2017-03-16,2017-06-17,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.0,Won,1
1775,1775,1775,Codehow,Versie Hillebrand,2017-03-16,2017-11-08,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4667.0,Lost,0
1777,1777,1777,Bluth Company,Reed Clapper,2017-03-16,2017-07-13,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.0,Won,1
